..Bisayan,70.00,87,45.00,65
..Sebuano,315.00,360,(B),--
..Bikol,(D),(D),(D),(D)
..Chamorro,(D),(D),(D),(D)
..Marshallese,(D),(D),(D),(D)
..Samoan,15.00,17,(B),--
..Hawaiian,(D),(D),(B),--
ALL OTHER LANGUAGES,8494.00,933,2384.00,559
.Other Native North American languages,4448.00,490,903.00,234
..Inupik,(D),(D),(B),--
..French Cree,(D),(D),(D),(D)
..Salish,(D),(D),(D),(D)
..Apache,(D),(D),(B),--
..Choctaw,4275.00,490,800.00,209
..American Indian,70.00,54,(D),(D)
.Hungarian,32.00,25,6.00,12
.Arabic,2140.00,558,859.00,361
.Hebrew,39.00,35,(B),--
.African languages,1081.00,366,228.00,139
..Amharic,190.00,182,(D),(D)
..Chadic,30.00,47,(D),(D)
..Cushite,(D),(D),(B),--
..Sudanic,(D),(D),(D),(D)
..Swahili,255.00,237,100.00,116
..Bantu,30.00,31,(B),--
..Fulani,140.00,111,65.00,63
"..Kru, Ibo, Yoruba",400.00,182,55.00,42
..African,(D),(D),(B),--
.Other and unspecified languages,754.00,481,388.00,344
..Syriac,25.00,37,(B),--
..Aztecan,(D),(D),(B),--
..Mayan languages,445.00,419,345.00,337
..Oto - Manguen,35.00,75,35.00,75
..Arawakian,(D),(D),(B),--
..Tupi-Guarani,(D),(D),(D),(D)
..Uncodable,215.00,144,(B),--
,,,,
"Notes:
1 Detailed-language estimates are rounded to the nearest multiple of five. Aggregate estimates (bold-face entries) are unrounded and appear in table B16001 (http://factfinder.census.gov/bkmk/table/1.0/en/ACS/13_5YR/B16001/0400000US28). Detailed-language estimates may not sum to aggregate estimates because of rounding.",,,,
"2 Data are based on a sample and are subject to sampling variability. The degree of uncertainty for an estimate arising from sampling variability is represented through the use of a margin of error. The value shown here is the 90 percent margin of error. The margin of error can be interpreted roughly as providing a 90 percent probability that the interval defined by the estimate minus the margin of error and the estimate plus the margin of error (the lower and upper confidence bounds) contains the true value. In addition to sampling variability, the ACS estimates are subject to nonsampling error (for a discussion of nonsampling variability, see Accuracy of the Data at http://www2.census.gov/programs-surveys/acs/tech_docs/accuracy/MultiyearACSAccuracyofData2013.pdf). The effect of nonsampling error is not represented in these tables.",,,,
"3 N.E.C. stands for not elsewhere classified.  These are languages where respondents indicated they spoke either Indian or Pakistan.  For Indian, it cannot be determined if the respondent spoke a native American language or spoke a language from India.  For Pakistan, respondents wrote in Pakistan but it cannot be determined which one of the languages spoken in Pakistan is actually being spoken.  To distinguish these languages, n.e.c. is used to indicated they are not classified in any other language code.",,,,
"4 This category includes literal write-ins of Chinese as well as Hakka, Kan, Hsiang, Cantonese, Mandarin, Fuchow, Formosan, and Wu.",,,,
(D) Data withheld to avoid disclosure.,,,,
(B) Either no sample observations or too few sample observations were available to compute an estimate.,,,,
(X) Question does not apply.,,,,
#NAME?,,,,
"Source: U.S. Census Bureau, 2009-2013 American Community Survey",,,,
Return to Index,,,,
