.Vietnamese,1095.00,415,591.00,279
.Other Asian languages,4521.00,626,801.00,219
..Uighur,(D),(D),(B),--
..Turkish,615.00,296,200.00,127
..Telugu,2435.00,546,315.00,137
..Kannada,145.00,125,(B),--
..Malayalam,165.00,116,45.00,53
..Tamil,1115.00,338,205.00,96
..Burmese,(D),(D),(D),(D)
.Tagalog,2293.00,495,514.00,223
.Other Pacific Island languages,156.00,86,24.00,28
..Indonesian,50.00,51,(D),(D)
..Bisayan,50.00,50,(D),(D)
..Sebuano,(D),(D),(B),--
..Pampangan,(D),(D),(B),--
..Palau,(D),(D),(B),--
..Samoan,(D),(D),(B),--
..Hawaiian,(D),(D),(B),--
ALL OTHER LANGUAGES,6016.00,"1,025",941.00,255
.Other Native North American languages,156.00,103,32.00,34
..Ottawa,(D),(D),(B),--
..Potawatomi,(D),(D),(D),(D)
..Kuchin,15.00,28,(D),(D)
..Dakota,45.00,55,(B),--
..Keres,75.00,71,(D),(D)
..American Indian,(D),(D),(B),--
.Hungarian,141.00,110,68.00,88
.Arabic,1628.00,447,390.00,161
.Hebrew,122.00,71,(B),--
.African languages,3744.00,781,445.00,170
..Amharic,160.00,107,65.00,67
..Berber,(D),(D),(B),--
..Chadic,(D),(D),(D),(D)
..Cushite,(D),(D),(B),--
..Nilotic,(D),(D),(B),--
..Swahili,875.00,293,165.00,114
..Bantu,180.00,118,(D),(D)
..Mande,505.00,461,(B),--
..Fulani,140.00,114,(D),(D)
..Gur,(D),(D),(B),--
"..Kru, Ibo, Yoruba",1735.00,482,135.00,92
..African,55.00,57,(D),(D)
.Other and unspecified languages,225.00,91,6.00,11
..Finnish,50.00,45,(D),(D)
..Estonian,40.00,30,(B),--
..Uncodable,135.00,71,(B),--
,,,,
"Notes:
1 Detailed-language estimates are rounded to the nearest multiple of five. Aggregate estimates (bold-face entries) are unrounded and appear in table B16001 (http://factfinder.census.gov/bkmk/table/1.0/en/ACS/13_5YR/B16001/0400000US10). Detailed-language estimates may not sum to aggregate estimates because of rounding.",,,,
"2 Data are based on a sample and are subject to sampling variability. The degree of uncertainty for an estimate arising from sampling variability is represented through the use of a margin of error. The value shown here is the 90 percent margin of error. The margin of error can be interpreted roughly as providing a 90 percent probability that the interval defined by the estimate minus the margin of error and the estimate plus the margin of error (the lower and upper confidence bounds) contains the true value. In addition to sampling variability, the ACS estimates are subject to nonsampling error (for a discussion of nonsampling variability, see Accuracy of the Data at http://www2.census.gov/programs-surveys/acs/tech_docs/accuracy/MultiyearACSAccuracyofData2013.pdf). The effect of nonsampling error is not represented in these tables.",,,,
"3 N.E.C. stands for not elsewhere classified.  These are languages where respondents indicated they spoke either Indian or Pakistan.  For Indian, it cannot be determined if the respondent spoke a native American language or spoke a language from India.  For Pakistan, respondents wrote in Pakistan but it cannot be determined which one of the languages spoken in Pakistan is actually being spoken.  To distinguish these languages, n.e.c. is used to indicated they are not classified in any other language code.",,,,
"4 This category includes literal write-ins of Chinese as well as Hakka, Kan, Hsiang, Cantonese, Mandarin, Fuchow, Formosan, and Wu.",,,,
(D) Data withheld to avoid disclosure.,,,,
(B) Either no sample observations or too few sample observations were available to compute an estimate.,,,,
(X) Question does not apply.,,,,
#NAME?,,,,
"Source: U.S. Census Bureau, 2009-2013 American Community Survey",,,,
Return to Index,,,,
